id,node_id,temperature,humidity,pressure,altitude,soil_moisture,created_at
1792,node_1,33.4,65.99458,1004.436,66.51118,40,2025-11-09 11:32:37.000+00
1793,node_2,32.82,66.58267,1007.102,48.92775,42,2025-11-09 11:32:42.000+00
1794,node_1,33.5,67.70287,1006.334,68.91006,39,2025-11-09 11:37:42.000+00
1795,node_2,33.26,66.97499,1001.91,50.88972,46,2025-11-09 11:37:47.000+00
1796,node_1,33.16,66.24439,1006.635,70.92112,39,2025-11-09 11:42:47.000+00
1797,node_2,33.91,69.22589,1003.173,49.84629,42,2025-11-09 11:42:52.000+00
1798,node_1,33.2,66.99992,1004.549,67.965,41,2025-11-09 11:47:52.000+00
1799,node_2,33.87,68.38763,1008.333,48.15757,42,2025-11-09 11:47:57.000+00
1800,node_1,33.97,66.83099,1004.961,73.50165,36,2025-11-09 11:52:57.000+00
1801,node_2,33.68,64.34302,1005.203,54.76534,44,2025-11-09 11:53:02.000+00
1802,node_1,33.63,67.70845,1004.689,69.39218,38,2025-11-09 11:58:02.000+00
1803,node_2,33.76,64.04666,1002.689,52.94001,45,2025-11-09 11:58:07.000+00
1804,node_1,33.46,63.09402,1004.572,64.89812,37,2025-11-09 12:03:07.000+00
1805,node_2,32.81,67.0985,1003.046,47.79577,44,2025-11-09 12:03:12.000+00
1806,node_1,33.4,65.23678,1005.095,68.69046,38,2025-11-09 12:08:12.000+00
1807,node_2,33.97,68.11177,1006.389,53.21504,41,2025-11-09 12:08:17.000+00
1808,node_1,33.31,67.43892,1004.941,70.09907,39,2025-11-09 12:13:17.000+00
1809,node_2,33.22,64.93549,1005.791,54.04082,43,2025-11-09 12:13:22.000+00
1810,node_1,33.4,67.22518,1004.397,73.83484,37,2025-11-09 12:18:22.000+00
1811,node_2,33.43,63.88174,1002.031,49.81745,44,2025-11-09 12:18:27.000+00
1812,node_1,33.48,66.42909,1001.511,69.44938,35,2025-11-09 12:23:27.000+00
1813,node_2,32.86,66.0327,1003.619,49.65515,45,2025-11-09 12:23:32.000+00
1814,node_1,33.26,67.05183,1005.913,67.31024,41,2025-11-09 12:28:32.000+00
1815,node_2,33.31,65.26875,1004.266,51.72034,44,2025-11-09 12:28:37.000+00
1816,node_1,33.66,63.97008,1009.109,68.99264,35,2025-11-09 12:33:37.000+00
1817,node_2,33.08,68.60172,1008.086,46.5361,39,2025-11-09 12:33:42.000+00
1818,node_1,33.24,66.06994,1007.751,76.10659,37,2025-11-09 12:38:42.000+00
1819,node_2,33.92,66.73591,1004.192,55.97628,41,2025-11-09 12:38:47.000+00
1820,node_1,33.55,64.46383,1007.433,66.21141,38,2025-11-09 12:43:47.000+00
1821,node_2,33.13,68.12052,1005.311,46.31142,42,2025-11-09 12:43:52.000+00
1822,node_1,33.12,67.21502,1003.019,72.27695,41,2025-11-09 12:48:52.000+00
1823,node_2,33.66,68.18247,1004.314,51.34424,43,2025-11-09 12:48:57.000+00
1824,node_1,33.98,67.62549,1005.029,74.83893,37,2025-11-09 12:53:57.000+00
1825,node_2,33.45,65.54697,1006.822,52.18771,45,2025-11-09 12:54:02.000+00
1826,node_1,32.34,66.95522,1006.211,71.71284,39,2025-11-09 12:59:02.000+00
1827,node_2,32.65,65.95393,1005.129,47.55679,45,2025-11-09 12:59:07.000+00
1828,node_1,33.69,66.21692,1001.954,69.42075,36,2025-11-09 13:04:07.000+00
1829,node_2,34.01,66.26164,1003.937,53.15096,44,2025-11-09 13:04:12.000+00
1830,node_1,33.18,66.14263,1004.142,69.25614,37,2025-11-09 13:09:12.000+00
1831,node_2,33.11,65.18256,1001.59,48.5601,43,2025-11-09 13:09:17.000+00
1832,node_1,33.42,67.1815,1004.41,70.93847,40,2025-11-09 13:14:17.000+00
1833,node_2,33.25,66.55172,1004.074,51.7213,45,2025-11-09 13:14:22.000+00
1834,node_1,32.92,66.6146,1006.878,66.23793,38,2025-11-09 13:19:22.000+00
1835,node_2,33.1,67.21007,1004.872,47.00319,43,2025-11-09 13:19:27.000+00
1836,node_1,32.67,66.47524,1007.21,73.77284,36,2025-11-09 13:24:27.000+00
1837,node_2,33.13,63.80156,1004.245,48.39964,42,2025-11-09 13:24:32.000+00
1838,node_1,33.05,65.12542,1004.658,64.87232,37,2025-11-09 13:29:32.000+00
1839,node_2,32.93,65.95037,1004.868,51.17509,46,2025-11-09 13:29:37.000+00
1840,node_1,32.69,66.29826,1002.983,74.61219,33,2025-11-09 13:34:37.000+00
1841,node_2,32.34,65.89095,1001.941,54.24233,42,2025-11-09 13:34:42.000+00
1842,node_1,33.7,64.55774,1002.758,73.15764,38,2025-11-09 13:39:42.000+00
1843,node_2,32.85,64.86952,1001.59,44.47119,44,2025-11-09 13:39:47.000+00
1844,node_1,32.43,67.03672,1003.765,73.61961,36,2025-11-09 13:44:47.000+00
1845,node_2,32.64,66.01629,1007.404,50.80716,42,2025-11-09 13:44:52.000+00
1846,node_1,33.09,66.54951,1002.011,68.52537,34,2025-11-09 13:49:52.000+00
1847,node_2,32.9,62.84642,1005.362,48.11885,43,2025-11-09 13:49:57.000+00
1848,node_1,32.92,65.16944,1007.354,71.60917,36,2025-11-09 13:54:57.000+00
1849,node_2,33.21,64.86717,1002.375,44.98656,40,2025-11-09 13:55:02.000+00
1850,node_1,33.22,64.9566,1004.401,71.15037,40,2025-11-09 14:00:02.000+00
1851,node_2,32.88,63.31675,1003.473,47.02673,39,2025-11-09 14:00:07.000+00
1852,node_1,32.55,64.25119,1005.438,67.49239,43,2025-11-09 14:05:07.000+00
1853,node_2,33.54,62.93158,1004.049,46.71239,42,2025-11-09 14:05:12.000+00
1854,node_1,32.07,65.74854,1003.134,69.25925,41,2025-11-09 14:10:12.000+00
1855,node_2,33.43,63.68223,1006.347,44.22207,42,2025-11-09 14:10:17.000+00
1856,node_1,33.4,63.25947,1003.697,68.72621,37,2025-11-09 14:15:17.000+00
1857,node_2,33.31,66.31077,1001.267,51.19291,42,2025-11-09 14:15:22.000+00
1858,node_1,33.22,63.42616,1005.395,71.28506,38,2025-11-09 14:20:22.000+00
1859,node_2,32.81,65.74415,999.957,51.17549,44,2025-11-09 14:20:27.000+00
1860,node_1,32.45,62.27187,1008.906,67.72059,38,2025-11-09 14:25:27.000+00
1861,node_2,32.86,65.23295,1003.01,47.86995,40,2025-11-09 14:25:32.000+00
1862,node_1,32.85,65.35616,1006.99,72.49048,38,2025-11-09 14:30:32.000+00
1863,node_2,33.02,61.90202,1006.875,51.11853,45,2025-11-09 14:30:37.000+00
1864,node_1,33.41,66.10532,1004.741,69.14563,37,2025-11-09 14:35:37.000+00
1865,node_2,32.26,64.35881,1001.927,47.00821,40,2025-11-09 14:35:42.000+00
1866,node_1,32.42,64.56795,1002.109,67.60769,38,2025-11-09 14:40:42.000+00
1867,node_2,32.44,62.00069,1005.724,53.22359,44,2025-11-09 14:40:47.000+00
1868,node_1,33.12,63.49699,1006.019,74.17437,38,2025-11-09 14:45:47.000+00
1869,node_2,32.43,65.66628,1004.625,49.36327,43,2025-11-09 14:45:52.000+00
1870,node_1,32.14,66.39103,1005.062,70.9926,39,2025-11-09 14:50:52.000+00
1871,node_2,32.54,64.96334,1004.676,52.2493,42,2025-11-09 14:50:57.000+00
1872,node_1,32.6,62.72354,1000.677,71.98103,37,2025-11-09 14:55:57.000+00
1873,node_2,32.66,64.48668,1005.965,52.24264,43,2025-11-09 14:56:02.000+00
1874,node_1,32.98,64.11802,1007.222,69.03077,39,2025-11-09 15:01:02.000+00
1875,node_2,32.98,64.37076,1001.998,54.00671,43,2025-11-09 15:01:07.000+00
1876,node_1,31.76,63.21829,1003.381,63.8054,37,2025-11-09 15:06:07.000+00
1877,node_2,32.34,64.59973,1002.949,53.66541,43,2025-11-09 15:06:12.000+00
1878,node_1,32.31,62.15733,1003.554,67.61285,40,2025-11-09 15:11:12.000+00
1879,node_2,31.89,62.53796,1005.733,55.23947,44,2025-11-09 15:11:17.000+00
1880,node_1,32.22,63.6631,1005.34,71.91072,36,2025-11-09 15:16:17.000+00
1881,node_2,32.87,63.94321,1006.404,48.57462,44,2025-11-09 15:16:22.000+00
1882,node_1,32.5,61.55493,1006.247,66.40613,37,2025-11-09 15:21:22.000+00
1883,node_2,32.06,63.62474,1008.611,48.72029,45,2025-11-09 15:21:27.000+00
1884,node_1,32.15,64.72083,1002.551,75.20213,38,2025-11-09 15:26:27.000+00
1885,node_2,31.8,63.27583,1003.214,51.15263,42,2025-11-09 15:26:32.000+00
1886,node_1,32.23,64.26961,1006.738,67.06618,34,2025-11-09 15:31:32.000+00
1887,node_2,32.22,64.00362,1005.046,48.16273,47,2025-11-09 15:31:37.000+00
1888,node_1,32.4,63.35867,1008.085,70.34343,39,2025-11-09 15:36:37.000+00
1889,node_2,31.73,62.82612,1002.16,49.67442,42,2025-11-09 15:36:42.000+00
1890,node_1,31.3,62.27481,1007.868,67.59933,37,2025-11-09 15:41:42.000+00
1891,node_2,31.9,63.85242,1001.521,48.34192,44,2025-11-09 15:41:47.000+00
1892,node_1,31.88,62.74758,1006.556,72.34407,40,2025-11-09 15:46:47.000+00
1893,node_2,32.11,64.03112,1003.535,50.15712,42,2025-11-09 15:46:52.000+00
1894,node_1,32.04,63.49669,1006.074,74.3009,36,2025-11-09 15:51:52.000+00
1895,node_2,31.88,64.0294,1002.501,44.42101,42,2025-11-09 15:51:57.000+00
1896,node_1,32.0,60.80995,1000.746,70.81505,38,2025-11-09 15:56:57.000+00
1897,node_2,32.47,62.83585,1005.063,54.77239,45,2025-11-09 15:57:02.000+00
1898,node_1,32.0,61.43333,1002.016,69.51381,37,2025-11-09 16:02:02.000+00
1899,node_2,31.59,63.95928,1007.59,53.58553,43,2025-11-09 16:02:07.000+00
1900,node_1,31.79,62.85779,1003.148,73.72848,38,2025-11-09 16:07:07.000+00
1901,node_2,31.69,64.09546,1002.581,52.1815,46,2025-11-09 16:07:12.000+00
1902,node_1,31.54,63.73181,1008.696,69.63694,37,2025-11-09 16:12:12.000+00
1903,node_2,32.18,61.93133,1006.981,52.18151,44,2025-11-09 16:12:17.000+00
1904,node_1,30.63,64.90071,1005.415,75.5436,37,2025-11-09 16:17:17.000+00
1905,node_2,31.18,63.05734,1002.306,53.57159,42,2025-11-09 16:17:22.000+00
1906,node_1,31.94,64.82755,1003.155,66.43318,38,2025-11-09 16:22:22.000+00
1907,node_2,32.32,66.65462,1003.361,51.32528,42,2025-11-09 16:22:27.000+00
1908,node_1,31.79,61.07524,1006.64,67.60538,35,2025-11-09 16:27:27.000+00
1909,node_2,31.96,62.46827,1004.065,53.05561,42,2025-11-09 16:27:32.000+00
1910,node_1,31.54,64.50703,1007.817,72.01381,36,2025-11-09 16:32:32.000+00
1911,node_2,31.18,62.47898,1004.749,52.23807,38,2025-11-09 16:32:37.000+00
1912,node_1,31.49,64.13637,1004.139,65.58294,36,2025-11-09 16:37:37.000+00
1913,node_2,31.38,62.96284,1009.017,52.20185,42,2025-11-09 16:37:42.000+00
1914,node_1,31.16,64.13158,1005.94,67.04068,42,2025-11-09 16:42:42.000+00
1915,node_2,30.96,65.36071,1005.207,51.55048,42,2025-11-09 16:42:47.000+00
1916,node_1,31.07,62.51454,1005.81,65.16921,35,2025-11-09 16:47:47.000+00
1917,node_2,31.0,59.13071,1003.309,52.25957,42,2025-11-09 16:47:52.000+00
1918,node_1,31.75,60.92548,1007.299,71.22307,33,2025-11-09 16:52:52.000+00
1919,node_2,30.6,63.62833,1001.851,51.743,44,2025-11-09 16:52:57.000+00
1920,node_1,31.45,65.08043,1005.206,67.08152,39,2025-11-09 16:57:57.000+00
1921,node_2,30.97,64.9066,1004.097,49.88731,42,2025-11-09 16:58:02.000+00
1922,node_1,30.14,63.46228,1006.714,61.59427,35,2025-11-09 17:03:02.000+00
1923,node_2,31.53,62.60751,1008.049,51.30279,43,2025-11-09 17:03:07.000+00
1924,node_1,31.01,62.40966,1004.099,73.04618,40,2025-11-09 17:08:07.000+00
1925,node_2,31.21,60.34867,1005.814,46.48451,41,2025-11-09 17:08:12.000+00
1926,node_1,31.04,63.41523,1002.546,70.55489,36,2025-11-09 17:13:12.000+00
1927,node_2,30.69,64.47979,1003.64,57.20475,47,2025-11-09 17:13:17.000+00
1928,node_1,31.63,62.68004,1004.864,69.77128,36,2025-11-09 17:18:17.000+00
1929,node_2,30.79,62.08917,1002.187,54.49064,42,2025-11-09 17:18:22.000+00
1930,node_1,30.08,63.51117,1004.566,71.5057,38,2025-11-09 17:23:22.000+00
1931,node_2,30.91,63.21,1004.414,49.91355,43,2025-11-09 17:23:27.000+00
1932,node_1,31.14,63.39279,1005.841,71.82083,40,2025-11-09 17:28:27.000+00
1933,node_2,30.97,65.38113,1007.61,44.47424,43,2025-11-09 17:28:32.000+00
1934,node_1,30.61,62.57696,1003.816,69.65924,36,2025-11-09 17:33:32.000+00
1935,node_2,30.74,63.43498,1007.549,48.85225,43,2025-11-09 17:33:37.000+00
1936,node_1,30.64,61.54639,1006.251,66.92094,38,2025-11-09 17:38:37.000+00
1937,node_2,30.72,60.68549,1007.969,54.76832,42,2025-11-09 17:38:42.000+00
1938,node_1,30.34,64.56358,1003.44,64.35105,37,2025-11-09 17:43:42.000+00
1939,node_2,29.94,61.91858,1006.984,45.42921,43,2025-11-09 17:43:47.000+00
1940,node_1,30.63,66.87416,1004.538,70.37172,40,2025-11-09 17:48:47.000+00
1941,node_2,30.31,62.73677,1003.406,51.84488,39,2025-11-09 17:48:52.000+00
1942,node_1,30.27,63.95772,1006.085,74.67372,35,2025-11-09 17:53:52.000+00
1943,node_2,30.54,63.08696,1003.382,52.97788,40,2025-11-09 17:53:57.000+00
1944,node_1,29.88,61.15047,1005.909,70.77666,39,2025-11-09 17:58:57.000+00
1945,node_2,30.57,62.58102,1004.868,46.80259,41,2025-11-09 17:59:02.000+00
1946,node_1,30.09,63.23477,1003.499,70.00655,37,2025-11-09 18:04:02.000+00
1947,node_2,30.31,63.11612,1004.401,45.87474,43,2025-11-09 18:04:07.000+00
1948,node_1,29.64,64.98919,1007.715,71.25554,39,2025-11-09 18:09:07.000+00
1949,node_2,30.62,61.21704,1004.713,48.51005,43,2025-11-09 18:09:12.000+00
1950,node_1,29.76,60.90083,1006.145,69.64606,36,2025-11-09 18:14:12.000+00
1951,node_2,29.62,63.3732,1006.302,46.52901,45,2025-11-09 18:14:17.000+00
1952,node_1,29.83,61.48623,1004.085,72.32067,37,2025-11-09 18:19:17.000+00
1953,node_2,30.08,63.60458,1007.093,48.51288,41,2025-11-09 18:19:22.000+00
1954,node_1,29.39,63.40734,1005.297,72.7992,39,2025-11-09 18:24:22.000+00
1955,node_2,29.61,63.5979,1004.397,50.19063,39,2025-11-09 18:24:27.000+00
1956,node_1,28.32,60.98507,1004.396,71.19999,39,2025-11-09 18:29:27.000+00
1957,node_2,30.0,62.80355,1008.175,50.49758,43,2025-11-09 18:29:32.000+00
1958,node_1,29.64,61.47169,1001.905,70.57897,34,2025-11-09 18:34:32.000+00
1959,node_2,30.25,63.62119,1005.408,55.02936,41,2025-11-09 18:34:37.000+00
1960,node_1,30.09,63.42275,1003.818,69.84547,37,2025-11-09 18:39:37.000+00
1961,node_2,29.89,61.71809,1007.49,51.12608,40,2025-11-09 18:39:42.000+00
1962,node_1,30.07,66.62861,1006.645,70.47204,33,2025-11-09 18:44:42.000+00
1963,node_2,29.9,61.64678,1002.377,52.92952,42,2025-11-09 18:44:47.000+00
1964,node_1,29.4,63.7677,1004.733,70.34293,35,2025-11-09 18:49:47.000+00
1965,node_2,29.35,64.8709,1005.411,50.00541,45,2025-11-09 18:49:52.000+00
1966,node_1,29.68,62.0017,1004.648,64.9359,38,2025-11-09 18:54:52.000+00
1967,node_2,29.72,62.52263,1001.932,48.19776,41,2025-11-09 18:54:57.000+00
1968,node_1,29.09,62.55188,1009.331,73.07432,35,2025-11-09 18:59:57.000+00
1969,node_2,29.17,62.70411,1007.109,53.50574,40,2025-11-09 19:00:02.000+00
1970,node_1,28.98,62.44423,1004.138,70.80524,36,2025-11-09 19:05:02.000+00
1971,node_2,29.96,61.38799,1004.523,50.75285,44,2025-11-09 19:05:07.000+00
1972,node_1,29.1,64.32265,1003.861,67.4268,39,2025-11-09 19:10:07.000+00
1973,node_2,29.3,62.32976,1006.183,48.84562,47,2025-11-09 19:10:12.000+00
1974,node_1,29.54,64.11798,1005.231,70.96475,38,2025-11-09 19:15:12.000+00
1975,node_2,29.49,61.71199,1004.94,50.34952,42,2025-11-09 19:15:17.000+00
1976,node_1,29.26,62.87301,1005.638,75.68837,35,2025-11-09 19:20:17.000+00
1977,node_2,28.74,65.43912,1004.958,45.9175,46,2025-11-09 19:20:22.000+00
1978,node_1,29.19,61.58694,1006.089,69.57917,38,2025-11-09 19:25:22.000+00
1979,node_2,29.08,64.05729,1002.811,48.99345,40,2025-11-09 19:25:27.000+00
1980,node_1,29.61,62.87563,1004.727,68.66971,41,2025-11-09 19:30:27.000+00
1981,node_2,29.48,63.09577,1003.443,49.18919,44,2025-11-09 19:30:32.000+00
1982,node_1,29.42,61.78082,1006.941,71.90966,40,2025-11-09 19:35:32.000+00
1983,node_2,29.2,63.39457,1002.483,56.96783,45,2025-11-09 19:35:37.000+00
1984,node_1,29.08,62.41818,1006.309,73.94802,37,2025-11-09 19:40:37.000+00
1985,node_2,29.38,64.68876,1005.58,48.38365,43,2025-11-09 19:40:42.000+00
1986,node_1,28.52,60.95645,1005.093,67.49688,39,2025-11-09 19:45:42.000+00
1987,node_2,29.02,65.10528,1003.958,49.29626,43,2025-11-09 19:45:47.000+00
1988,node_1,28.59,64.56178,1005.12,70.93619,35,2025-11-09 19:50:47.000+00
1989,node_2,28.53,62.49291,1005.248,52.57481,39,2025-11-09 19:50:52.000+00
1990,node_1,28.59,66.65297,1004.614,62.97088,37,2025-11-09 19:55:52.000+00
1991,node_2,29.53,66.36647,1001.436,48.15789,45,2025-11-09 19:55:57.000+00
1992,node_1,29.1,62.32988,1005.508,71.17564,39,2025-11-09 20:00:57.000+00
1993,node_2,28.85,62.22348,1006.394,46.89621,43,2025-11-09 20:01:02.000+00
1994,node_1,28.26,64.75308,1008.178,68.54011,38,2025-11-09 20:06:02.000+00
1995,node_2,28.37,63.36857,1006.002,49.96938,41,2025-11-09 20:06:07.000+00
1996,node_1,28.27,65.03679,1008.031,75.02281,35,2025-11-09 20:11:07.000+00
1997,node_2,28.91,64.67455,1003.916,47.29724,39,2025-11-09 20:11:12.000+00
1998,node_1,28.4,64.60793,1002.614,68.88561,35,2025-11-09 20:16:12.000+00
1999,node_2,28.37,64.18486,1004.215,44.67205,41,2025-11-09 20:16:17.000+00
2000,node_1,29.09,64.864,1007.388,64.00497,38,2025-11-09 20:21:17.000+00
2001,node_2,28.6,61.62279,1007.602,47.88405,44,2025-11-09 20:21:22.000+00
2002,node_1,28.2,63.02795,1007.394,73.00246,36,2025-11-09 20:26:22.000+00
2003,node_2,28.34,64.08965,1003.458,47.65498,44,2025-11-09 20:26:27.000+00
2004,node_1,28.78,62.00514,1006.646,66.77892,36,2025-11-09 20:31:27.000+00
2005,node_2,28.75,63.2799,1005.083,51.37495,46,2025-11-09 20:31:32.000+00
2006,node_1,28.98,66.07666,1006.531,70.7365,34,2025-11-09 20:36:32.000+00
2007,node_2,28.6,64.13233,1007.955,49.23444,42,2025-11-09 20:36:37.000+00
2008,node_1,28.64,64.84949,1001.046,69.08697,39,2025-11-09 20:41:37.000+00
2009,node_2,28.69,63.28099,1004.01,49.06121,46,2025-11-09 20:41:42.000+00
2010,node_1,28.31,63.76335,1003.343,71.35244,38,2025-11-09 20:46:42.000+00
2011,node_2,28.17,64.33876,1005.24,50.62906,43,2025-11-09 20:46:47.000+00
2012,node_1,27.5,63.20634,1002.791,69.33228,38,2025-11-09 20:51:47.000+00
2013,node_2,28.47,62.5691,1005.867,44.95409,39,2025-11-09 20:51:52.000+00
2014,node_1,28.22,65.60329,1002.271,69.17099,38,2025-11-09 20:56:52.000+00
2015,node_2,28.26,66.94745,1004.895,51.30125,42,2025-11-09 20:56:57.000+00
2016,node_1,27.94,65.82016,1006.836,68.02949,38,2025-11-09 21:01:57.000+00
2017,node_2,27.67,65.02717,1004.379,46.76505,40,2025-11-09 21:02:02.000+00
2018,node_1,28.8,64.82632,1006.198,67.09455,39,2025-11-09 21:07:02.000+00
2019,node_2,27.54,66.76612,1005.351,45.85469,45,2025-11-09 21:07:07.000+00
2020,node_1,27.84,60.79493,1004.773,72.0194,37,2025-11-09 21:12:07.000+00
2021,node_2,27.56,63.01104,1008.198,50.91526,41,2025-11-09 21:12:12.000+00
2022,node_1,28.53,61.3959,1003.284,71.68873,37,2025-11-09 21:17:12.000+00
2023,node_2,28.05,63.5395,1003.907,49.67767,45,2025-11-09 21:17:17.000+00
2024,node_1,27.65,63.61171,1004.438,71.33378,36,2025-11-09 21:22:17.000+00
2025,node_2,28.67,64.75247,1005.247,51.30151,40,2025-11-09 21:22:22.000+00
2026,node_1,28.89,65.73757,1004.441,71.41845,38,2025-11-09 21:27:22.000+00
2027,node_2,27.69,62.27729,1004.746,41.83264,40,2025-11-09 21:27:27.000+00
2028,node_1,27.98,63.47678,1002.895,66.41987,39,2025-11-09 21:32:27.000+00
2029,node_2,27.43,64.34956,1004.049,44.50049,40,2025-11-09 21:32:32.000+00
2030,node_1,27.73,63.90999,1005.452,66.49205,34,2025-11-09 21:37:32.000+00
2031,node_2,28.11,63.59465,1007.236,49.54956,42,2025-11-09 21:37:37.000+00
2032,node_1,27.78,64.22043,1005.154,66.70857,38,2025-11-09 21:42:37.000+00
2033,node_2,27.43,62.79358,1007.111,48.13198,45,2025-11-09 21:42:42.000+00
2034,node_1,27.13,65.4052,1000.046,74.55801,35,2025-11-09 21:47:42.000+00
2035,node_2,27.66,64.82742,1006.002,50.34999,41,2025-11-09 21:47:47.000+00
2036,node_1,28.4,66.01618,1003.678,69.76623,40,2025-11-09 21:52:47.000+00
2037,node_2,28.06,65.59076,1004.599,51.64872,45,2025-11-09 21:52:52.000+00
2038,node_1,27.09,66.23793,1003.742,66.16875,38,2025-11-09 21:57:52.000+00
2039,node_2,27.75,66.06108,1010.828,46.75043,47,2025-11-09 21:57:57.000+00
2040,node_1,27.29,66.82635,1004.331,70.81755,40,2025-11-09 22:02:57.000+00
2041,node_2,27.52,65.18361,1006.131,53.09132,43,2025-11-09 22:03:02.000+00
2042,node_1,27.7,66.03805,1004.999,74.54835,37,2025-11-09 22:08:02.000+00
2043,node_2,27.67,65.38711,1007.393,45.47734,41,2025-11-09 22:08:07.000+00
2044,node_1,27.43,66.38814,1001.173,72.6895,40,2025-11-09 22:13:07.000+00
2045,node_2,27.72,65.2158,1003.07,41.77872,43,2025-11-09 22:13:12.000+00
2046,node_1,28.05,62.37237,1007.549,68.01193,36,2025-11-09 22:18:12.000+00
2047,node_2,27.45,66.11002,1006.849,50.26028,41,2025-11-09 22:18:17.000+00
2048,node_1,27.88,64.20506,1002.02,73.48451,34,2025-11-09 22:23:17.000+00
2049,node_2,27.02,63.88974,1005.293,49.44537,44,2025-11-09 22:23:22.000+00
2050,node_1,28.15,64.91004,1008.244,66.00265,39,2025-11-09 22:28:22.000+00
2051,node_2,27.21,66.40136,1003.96,51.89426,42,2025-11-09 22:28:27.000+00
2052,node_1,27.22,66.50276,1005.098,72.05767,36,2025-11-09 22:33:27.000+00
2053,node_2,27.84,64.55805,1002.297,49.2133,42,2025-11-09 22:33:32.000+00
2054,node_1,27.44,66.68088,1006.527,68.7202,37,2025-11-09 22:38:32.000+00
2055,node_2,27.78,65.55963,1005.801,49.62585,43,2025-11-09 22:38:37.000+00
2056,node_1,27.25,68.83159,1003.479,70.35505,38,2025-11-09 22:43:37.000+00
2057,node_2,27.24,67.28806,1006.142,51.17465,45,2025-11-09 22:43:42.000+00
2058,node_1,27.52,67.52657,1005.243,69.71917,36,2025-11-09 22:48:42.000+00
2059,node_2,27.35,66.31321,1005.628,50.02768,41,2025-11-09 22:48:47.000+00
2060,node_1,26.96,64.72913,1005.206,62.93289,39,2025-11-09 22:53:47.000+00
2061,node_2,26.8,65.78731,1004.457,54.72376,43,2025-11-09 22:53:52.000+00
2062,node_1,28.1,68.96612,1005.477,70.04408,37,2025-11-09 22:58:52.000+00
2063,node_2,26.95,64.68686,1002.452,51.1585,44,2025-11-09 22:58:57.000+00
2064,node_1,27.36,65.37094,1003.693,73.66814,40,2025-11-09 23:03:57.000+00
2065,node_2,27.11,67.43753,1006.831,44.99386,46,2025-11-09 23:04:02.000+00
2066,node_1,27.4,67.88063,1005.365,70.41591,38,2025-11-09 23:09:02.000+00
2067,node_2,27.54,65.9119,1002.372,51.49434,44,2025-11-09 23:09:07.000+00
2068,node_1,26.98,69.25584,1005.4,67.53496,36,2025-11-09 23:14:07.000+00
2069,node_2,27.07,66.18709,1004.866,54.87059,40,2025-11-09 23:14:12.000+00
2070,node_1,27.09,65.52349,1006.235,72.66341,39,2025-11-09 23:19:12.000+00
2071,node_2,26.47,65.04822,1003.653,54.19545,42,2025-11-09 23:19:17.000+00
2072,node_1,27.32,66.38792,1006.389,71.49946,37,2025-11-09 23:24:17.000+00
2073,node_2,26.65,65.29794,1010.146,44.02658,43,2025-11-09 23:24:22.000+00
2074,node_1,27.29,67.045,1003.11,66.95301,35,2025-11-09 23:29:22.000+00
2075,node_2,26.96,64.81332,1006.292,51.61463,46,2025-11-09 23:29:27.000+00
2076,node_1,26.93,67.26172,1005.287,72.88184,37,2025-11-09 23:34:27.000+00
2077,node_2,27.15,65.91777,1006.151,52.37449,42,2025-11-09 23:34:32.000+00
2078,node_1,28.17,65.47201,1004.33,66.31151,41,2025-11-09 23:39:32.000+00
2079,node_2,27.62,67.00472,1004.729,48.76423,43,2025-11-09 23:39:37.000+00
2080,node_1,26.23,68.57831,1006.435,68.58923,37,2025-11-09 23:44:37.000+00
2081,node_2,27.72,66.40493,1003.281,54.49564,39,2025-11-09 23:44:42.000+00
2082,node_1,27.2,68.83067,1004.157,70.36237,40,2025-11-09 23:49:42.000+00
2083,node_2,27.19,67.05462,1007.09,47.74993,43,2025-11-09 23:49:47.000+00
2084,node_1,27.22,65.51646,1005.007,73.81729,39,2025-11-09 23:54:47.000+00
2085,node_2,27.29,66.33098,1004.611,50.65222,42,2025-11-09 23:54:52.000+00
